year,ETS_price,CSU_cost,investment_year,plant,CO2_captured_fossil,CO2_captured_bio,CCS_cost,marginal_plant,csu_diluted_cost,csu_gross_profit,csu_net_profit,ctbo_diluted_cost,ctbo_fossil_profit,ctbo_gross_profit,ctbo_net_profit
2046,94.3,236.57799999999997,2027.0,North Hykeham-W2E,76.625955,88.16104499999999,75.45910986324743,False,0.0,236.57799999999997,236.57799999999997,0.0,18128.01518199,38984.97888599999,38984.97888599999
2046,94.3,236.57799999999997,2027.0,SELCHP-W2E,169.269765,194.751235,75.5037492035893,False,0.0,236.57799999999997,236.57799999999997,0.0,40045.50246417,86119.36013799999,86119.36013799999
2046,94.3,236.57799999999997,2029.0,Rookery South C-W2E,255.41985,293.8701499999999,75.94353031912586,False,0.0,236.57799999999997,236.57799999999997,0.0,60426.71727329999,129949.92961999998,129949.92961999998
2046,94.3,236.57799999999997,2029.0,Lakeside-W2E,178.79389499999996,205.70910499999997,76.08032670407516,False,0.0,236.57799999999997,236.57799999999997,0.0,42298.702091309984,90964.95073399997,90964.95073399997
2046,94.3,236.57799999999997,2029.0,Beddington Lane-W2E,143.29486500000002,164.866135,77.08945667050696,False,0.0,236.57799999999997,236.57799999999997,0.0,33900.41257197,72904.113058,72904.113058
2046,94.3,236.57799999999997,2030.0,Trident Park-W2E,177.92806500000003,204.712935,77.19493747725666,False,0.0,236.57799999999997,236.57799999999997,0.0,42093.86576157,90524.44249799999,90524.44249799999
2046,94.3,236.57799999999997,2030.0,Allerton Park-W2E,117.31996499999998,134.98103499999996,77.43198026145414,False,0.0,236.57799999999997,236.57799999999997,0.0,27755.322679769994,59688.86597799998,59688.86597799998
2046,94.3,236.57799999999997,2030.0,Severnside-W2E,173.598915,199.732085,77.81819868404357,False,0.0,236.57799999999997,236.57799999999997,0.0,41069.684112869996,88321.90131799999,88321.90131799999
2046,94.3,236.57799999999997,2030.0,Avonmouth-W2E,169.269765,194.751235,78.04794602342152,False,0.0,236.57799999999997,236.57799999999997,0.0,40045.50246417,86119.36013799999,86119.36013799999
2046,94.3,236.57799999999997,2030.0,Tyseley-W2E,157.148145,180.80485499999995,79.2753835994034,False,0.0,236.57799999999997,236.57799999999997,0.0,37177.79384781,79952.24483399998,79952.24483399998
2046,94.3,236.57799999999997,2030.0,Great Blakenham-W2E,127.709925,146.93507499999996,79.86985406870639,False,0.0,236.57799999999997,236.57799999999997,0.0,30213.358636649995,64974.96480999999,64974.96480999999
2046,94.3,236.57799999999997,2030.0,Four Ashes-W2E,143.29486500000002,164.866135,80.16927387346176,False,0.0,236.57799999999997,236.57799999999997,0.0,33900.41257197,72904.113058,72904.113058
2046,94.3,236.57799999999997,2030.0,Ardley-W2E,147.19109999999998,169.34889999999996,80.70873489240496,False,0.0,236.57799999999997,236.57799999999997,0.0,34822.17605579999,74886.40011999998,74886.40011999998
2046,94.3,236.57799999999997,2030.0,Scunthorpe Power Station-chp,1562.2594042965,0.0,82.09618325345654,False,166.9294368,236.57799999999997,69.64856319999998,274512.71841549285,369596.20534965734,369596.20534965734,108809.12285493911
2046,94.3,236.57799999999997,2031.0,Coventry-W2E,126.41118,145.44081999999997,82.65545242565713,False,0.0,236.57799999999997,236.57799999999997,0.0,29906.104142039996,64314.202455999985,64314.202455999985
2046,94.3,236.57799999999997,2031.0,Greatmoor-W2E,119.48454,137.47145999999998,82.85660365956068,False,0.0,236.57799999999997,236.57799999999997,0.0,28267.413504119995,60790.13656799999,60790.13656799999
2046,94.3,236.57799999999997,2031.0,Drax-BECCS,0.0,10924.999999999998,83.99665704444288,False,0.0,236.57799999999997,236.57799999999997,0.0,0.0,2584614.6499999994,2584614.6499999994
2046,94.3,236.57799999999997,2033.0,Marchwood-W2E,90.479235,104.09976499999998,84.63850089181528,False,0.0,236.57799999999997,236.57799999999997,0.0,21405.39645783,46033.11066199999,46033.11066199999
