CEPCI_2025,DACCS_EXPENSIVE,FLH_industry,FOAK_MULTIPLIER,amine_cost,capture_rate,cbio,celc,cement_process_fraction,cement_xCO2,csteam,discount_rate_ccs,drax_efficiency_penalty,drax_xCO2,emission_factor_bio,extra_transtorage,fixed,lifetime_ccs,pcompr,qreb,w2e_xCO2,DIFFUSE_END_FRACTION,ETS_SCENARIO,scenario,policy,model,gas_increase_pct_2040,gas_increase_pct_2050,gas_increase_abs_2040,gas_increase_abs_2050
886.4445451127126,False,8541.956303985628,1.5414612750142138,38.56994536976439,0.9067052468876371,126.36500637846964,206.4614698551545,0.5963251605184366,0.18118435137333427,4.014565793372512,0.06085283455883556,0.26935415900837617,0.11426375904647786,0.3381567509513239,37.91445711768507,0.04257014152158052,24,0.3529637311772736,3.6032289876348385,0.10015772397909065,0.23059322484493897,Low,24,0,UKCTBO,13.109661879835501,55.6679365079365,24.199124863988352,102.75744399999998
978.037830532464,True,8547.905457029441,1.951964012575297,51.336959168162025,0.9191831413044111,91.0361971517801,213.66323726568163,0.6564383099275183,0.20002949389582184,3.304031753592685,0.0866520243103841,0.22883795057651948,0.12149690840387672,0.3427755715543805,30.4649028120484,0.03361469709979141,29,0.4262600963327493,3.667111218123241,0.11008827491490522,0.23059322484493897,Low,25,0,UKCTBO,12.529922493183193,77.99984126984127,23.128983930166857,143.979907
971.8704406961177,True,8578.00165874837,1.796344424248883,40.83929411324892,0.9111394072359852,106.75136974889152,298.42790547660996,0.6698172124316961,0.1982606986599147,4.792006591746234,0.11813727428297541,0.2038584461872849,0.14151674849504375,0.29987300690175517,28.170577562600165,0.032837559033314194,21,0.3360369261710873,3.1905431911712254,0.1067657631948148,0.23059322484493897,Low,26,0,UKCTBO,17.79725836028727,77.99984126984127,32.85195920725427,143.979907
952.1439959912146,True,8447.659431459131,1.5859023882055794,47.506853767375084,0.9154175851580653,99.26355334937342,289.8322394638028,0.5841094960290389,0.21325566137385638,3.3369105148498432,0.07748169335353597,0.2261262256890723,0.14002842982356392,0.28625964161264844,23.747910179864228,0.04866756390039313,28,0.43617280307680684,3.7314507968694377,0.09166277733027109,0.23059322484493897,Low,27,0,UKCTBO,14.343929822124386,77.99984126984127,26.477460058659403,143.979907
965.3715231568638,False,8475.018647497756,1.736136049495305,48.730334615090385,0.9052905839106191,120.51123197791244,268.63704295290626,0.5877560718662114,0.20941041043721056,3.123870245081794,0.08249705264586157,0.2015212715709849,0.12410139676517666,0.30250105510243697,20.906562406120294,0.041691899608743546,20,0.3226235562879647,3.030807548982684,0.10209873957909972,0.23059322484493897,Low,28,0,UKCTBO,12.894350998346738,55.6679365079365,23.80168250784824,102.75744399999998
908.054471242179,False,8413.75680039173,1.7194784706420774,52.65752582202688,0.9332421058776734,117.70273404710115,284.3323071207511,0.6422778684535495,0.2169345831259305,4.210139382294979,0.08407234870337094,0.268805644251083,0.12045762846619075,0.33077240069603886,29.589859477880577,0.03597908045244118,27,0.420786259353287,3.5029094047404183,0.1091528793438824,0.23059322484493897,Low,29,0,UKCTBO,20.50405452688962,55.6679365079365,37.84843425118555,102.75744399999998
900.9840006880618,False,8518.020027267525,1.8828697331643272,58.60323930349342,0.942832492113854,106.21628830341044,221.83224764911645,0.6378691858793663,0.19331144129548208,4.481622684327703,0.07271239558246258,0.21691742655299723,0.13368399027273964,0.3797646981388447,21.994465454611575,0.04732426093697856,21,0.3451322093012986,3.038704546907362,0.11195761324474285,0.23059322484493897,Low,30,0,UKCTBO,8.698932448030552,55.6679365079365,16.057359405819597,102.75744399999998
894.533938107716,True,8592.678058904408,1.6127803411903163,59.07508763308418,0.9399599935530899,140.69456752192445,234.0933149486789,0.659551390178113,0.19553173621245898,3.923146325306595,0.09129786521322711,0.23100165959715094,0.11536451661515867,0.32963569279310356,37.2954298165331,0.03935614191407373,23,0.36025748255384205,3.499361826136995,0.128265120601189,0.23059322484493897,Low,31,0,UKCTBO,12.520672495463604,77.99984126984127,23.111909359376266,143.979907
947.0475041841823,True,8565.327752686282,1.6779981600911145,32.638263945633526,0.9364514849132193,122.94974561602272,248.61570796697984,0.6721739203718438,0.1817739507358895,4.133637060873526,0.06468605681370682,0.25748035296111116,0.12466858525331456,0.3210118634791215,36.40129026124915,0.04402308481862798,24,0.39037045419741134,3.9979433466102594,0.09830480487522256,0.23059322484493897,Low,32,0,UKCTBO,15.201780769068437,77.99984126984127,28.06096712162343,143.979907
913.7964732327508,True,8528.66310236474,1.8558175171459783,34.924894781058185,0.914292971611373,141.4003041511944,292.7899966238722,0.6248575877524868,0.18848131646892424,4.58816890414797,0.07453739900565946,0.22224555827390557,0.13699514840110075,0.3259811076262108,20.10055198128193,0.04466756689540127,24,0.44082467416702065,3.5925679612542827,0.10749225673928993,0.23059322484493897,Low,33,0,UKCTBO,13.499356534716744,77.99984126984127,24.91846222743364,143.979907
