Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code
Octopus Investments,Parciau,Solar,PV,No,Solar,, 12.7 ,LV,Wales,Wales,LL551TS,,250255.0,365482.0,2015,SOL-000814
Octopus Investments,Melbourn Black Peak,Solar,PV,No,Solar,, 19.0 ,LV,England,East of England,SG87ND,,540507.0,244190.0,2015,SOL-000817
Octopus Investments,Melbourn Muncey Farm,Solar,PV,No,Solar,, 30.9 ,LV,England,East of England,SG86DG,,537951.0,242629.0,2015,SOL-000818
Octopus Investments,Northmoor,Solar,PV,No,Solar,, 4.9 ,LV,England,South West,EX226TD,,227223.0,97462.0,2015,SOL-000819
Octopus Investments,Eakring,Solar,PV,No,Solar,, 11.8 ,LV,England,East Midlands,NG220AN,,466033.0,362403.0,2015,SOL-000820
Octopus Investments,Littleton Farm,Solar,PV,No,Solar,, 12.0 ,LV,England,South West,DT119QP,,388332.0,105051.0,2015,SOL-000825
Octopus Investments,Rydon Farm,Solar,PV,No,Solar,, 9.6 ,LV,England,South West,TQ126DB,,284136.0,68721.0,2015,SOL-000826
Octopus Investments,Thoresby,Solar,PV,No,Solar,, 19.8 ,LV,England,East Midlands,NG229EX,,460364.0,370225.0,2015,SOL-000830
Octopus Investments,Upper Farringdon,Solar,PV,No,Solar,, 6.2 ,LV,England,South East,GU343HW,,471468.0,135482.0,2015,SOL-000847
Octopus Investments,Bystock Farm,Solar,PV,No,Solar,, 4.1 ,LV,England,South West,EX85ED,,302289.0,84362.0,2015,SOL-000849
Octopus Investments,Six Hills,Solar,PV,No,Solar,, 18.7 ,LV,England,East Midlands,LE143PR,,463321.0,321230.0,2015,SOL-000850
Octopus Investments,Ryston Farm,Solar,PV,No,Solar,, 4.6 ,LV,England,East of England,PE380AA,,561681.0,302008.0,2015,SOL-000856
Octopus Investments,Waterloo Farm 1 and 2,Solar,PV,No,Solar,, 28.7 ,LV,England,East of England,SG192JW,,518826.0,251804.0,2015,SOL-000858
Octopus Investments,Woodlands Farm,Solar,PV,No,Solar,, 13.2 ,LV,England,South East,CT34NB,,617569.0,163068.0,2015,SOL-000859
Octopus Investments,Natewood,Solar,PV,No,Solar,, 9.0 ,LV,England,South East,BN273PH,,557796.0,107151.0,2015,SOL-000860
Octopus Investments,Cloford Common Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,BA114PE,,373029.0,143593.0,2015,SOL-000866
Octopus Investments,Molland Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,EX363PS,,282422.0,126165.0,2015,SOL-000869
Octopus Investments,Tooley Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,East of England,CM63AA,,564888.0,223424.0,2015,SOL-000871
Octopus Investments,Barn Farm,Solar,PV,No,Solar,, 4.7 ,LV,England,East of England,CO112UX,,615682.0,231393.0,2015,SOL-000874
Octopus Investments,Birch Estate,Solar,PV,No,Solar,, 5.0 ,LV,England,East of England,CO20NU,,593323.0,219800.0,2015,SOL-000884
Octopus Investments,Mill Hill Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,Yorkshire and the Humber,YO606QN,,463388.0,467066.0,2015,SOL-000893
Octopus Investments,Averill Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,DE556HB,,441094.0,361390.0,2015,SOL-000904
Octopus Investments,Ratcliffe House Farm,Solar,PV,No,Solar,, 3.5 ,LV,England,East Midlands,CV93LZ,,433432.0,299754.0,2015,SOL-000905
Octopus Investments,Pollington Airfield,Solar,PV,No,Solar,, 5.0 ,LV,England,Yorkshire and the Humber,DN140BA,,461763.0,420790.0,2015,SOL-000906
Octopus Investments,Ash Row Farm,Solar,PV,No,Solar,, 5.0 ,LV,England,Yorkshire and the Humber,LS256JJ,,451649.0,433677.0,2015,SOL-000907
Octopus Investments,Cressing,Solar,PV,No,Solar,, 5.0 ,LV,England,East of England,CM778PD,,579757.0,218798.0,2016,SOL-001024
Octopus Investments,Short Hazel,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,DE117BD,,433077.0,319883.0,2016,SOL-001039
Octopus Investments,Blaby,Solar,PV,No,Solar,, 3.5 ,LV,England,East Midlands,LE85QW,,458722.0,296614.0,2016,SOL-001041
Octopus Investments,Dairy House Farm,Solar,PV,No,Solar,, 3.4 ,LV,England,North West,CW56DN,,365834.0,356455.0,2016,SOL-001042
Octopus Investments,Carlisle Estate,Solar,PV,No,Solar,, 5.0 ,LV,England,North West,CA57ES,,336020.0,546015.0,2016,SOL-001047
Octopus Investments,Peter Hill,Solar,PV,No,Solar,, 5.0 ,LV,England,Yorkshire and the Humber,YO614PN,,450038.0,473183.0,2016,SOL-001048
Octopus Investments,Guisborough,Solar,PV,No,Solar,, 5.0 ,LV,England,North East,TS146QX,,460407.0,516083.0,2016,SOL-001050
Octopus Investments,Caswell,Solar,PV,No,Solar,, 5.9 ,LV,England,South West,BA229RH,,357538.0,109283.0,2016,SOL-001052
Octopus Investments,Staining Wood,Solar,PV,No,Solar,, 5.0 ,LV,England,North West,PR43PH,,336929.0,432551.0,2016,SOL-001055
Octopus Investments,Holtwood,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,DE65JW,,412619.0,333405.0,2016,SOL-001057
Octopus Investments,Peterlee,Solar,PV,No,Solar,, 5.0 ,LV,England,North East,SR83UJ,,440912.0,542443.0,2016,SOL-001069
Octopus Investments,Brickkiln Lane,Solar,PV,No,Solar,, 5.0 ,LV,England,East of England,NR148AJ,,620403.0,299944.0,2016,SOL-001072
Octopus Investments,Lawn Lane,Solar,PV,No,Solar,, 4.3 ,LV,England,West Midlands,WV95BB,,390095.0,304875.0,2016,SOL-001073
Octopus Investments,The Breck,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,S432NP,,442323.0,376116.0,2016,SOL-001075
Octopus Investments,Deepdale,Solar,PV,No,Solar,, 5.0 ,LV,England,East Midlands,NG348SH,,507434.0,349013.0,2016,SOL-001082
Octopus Investments,Lochcraigs Farm,Solar,PV,No,Solar,, 5.0 ,LV,Scotland,Scotland,KA204LB,,227518.0,643857.0,2017,SOL-001196
Octopus Investments,Seaton Road,Solar,PV,No,Solar,, 4.2 ,LV,England,East Midlands,LE159BG,,487565.0,299395.0,2017,SOL-001198
Octopus Investments,Stormy Down,Solar,PV,No,Solar,, 4.7 ,LV,Wales,Wales,CF334RS,,284154.0,180554.0,2017,SOL-001227
Octopus Investments,Corntown Solar,Solar,PV,No,Solar,, 2.5 ,LV,Wales,Wales,CF355FB,,293545.0,177153.0,2017,SOL-001237
Octopus Investments,Penyrheollas,Solar,PV,No,Solar,, 5.0 ,LV,Wales,Wales,NP120HY,,318604.0,201211.0,2017,SOL-001238
Octopus Investments,Fullerton,Solar,PV,No,Solar,, 4.4 ,LV,England,South East,SP117HR,,437054.0,141581.0,2017,SOL-001243
Octopus Investments,Pingewood,Solar,PV,No,Solar,, 15.4 ,LV,England,South East,RG303UG,SU6985269244,469852.0,169244.0,2015,SOL-001413
Octopus Investments,Breach Solar ,Solar,PV,No,Solar,, 67.4 ,,England,East of England,CB25 0DB,TL603685,560313.0,268572.0,2024,SOL-001608
Orsted,Barrow,Wind,Offshore,No,Wind,, 90.0 ,HV,England,North West,,SD1497855827,314978.0,455827.0,2006,WOF-000286
Orsted,Burbo ,Wind,Offshore,No,Wind,, 90.0 ,LV,England,North West,,SJ2147699706,321476.0,399706.0,2008,WOF-000328
Orsted,Gunfleet Sands 01,Wind,Offshore,No,Wind,, 172.8 ,HV,England,East of England,,TM192092,622317.0,208468.0,2010,WOF-000382
Orsted,Walney 01,Wind,Offshore,No,Wind,, 368.0 ,HV,England,North West,,SD0083361449,300833.0,461449.0,2011,WOF-000407
Orsted,Lincs,Wind,Offshore,No,Wind,, 270.0 ,HV,England,East Midlands,,TF6702068144,567020.0,368144.0,2013,WOF-000505
Orsted,Gunfleet Sands Demo,Wind,Offshore,No,Wind,, 12.0 ,HV,England,East of England,,TM192092,620650.0,205297.0,2013,WOF-000506
Orsted,West of Duddon Sands,Wind,Offshore,No,Wind,, 389.0 ,HV,England,North West,,SD0423055334,304230.0,455334.0,2014,WOF-000635
Orsted,Westermost Rough,Wind,Offshore,No,Wind,, 210.0 ,HV,England,Yorkshire and the Humber,,TA4167736555,541677.0,436555.0,2015,WOF-000743
Orsted,Burbo Extension ,Wind,Offshore,No,Wind,, 259.0 ,HV,England,North West,,SJ1581598892,315815.0,398892.0,2016,WOF-000943
Orsted,Walney 03,Wind,Offshore,No,Wind,, 330.0 ,HV,England,North West,,SC9503366313,295033.0,466313.0,2017,WOF-001139
Orsted,Race Bank,Wind,Offshore,No,Wind,, 573.0 ,HV,England,East of England,,TF7330063000,573300.0,363000.0,2018,WOF-001256
Orsted,Walney 04,Wind,Offshore,No,Wind,, 329.0 ,HV,England,North West,,SD2003964000,320039.0,464000.0,2018,WOF-001259
Orsted,Hornsea 01,Wind,Offshore,No,Wind,," 1,218.0 ",HV,England,Yorkshire and the Humber,,TB2600026000,626000.0,426000.0,2019,WOF-001277
Orsted,Gunfleet Sands 02,Wind,Offshore,No,Wind,, 172.8 ,HV,England,East of England,,TM242081,624262.0,208150.0,2010,WOF-001279
Orsted,Walney 02,Wind,Offshore,No,Wind,, 368.0 ,HV,England,North West,,SD0083361449,300833.0,461449.0,2012,WOF-001280
Orsted,Hornsea 02,Wind,Offshore,No,Wind,," 1,386.0 ",HV,England,Yorkshire and the Humber,,TB2500026000,625000.0,426000.0,2022,WOF-001365
Part of Drax Group,Drax Power Station Biomass Units,Bioenergy,Bioenergy,No,Biomass,," 2,580.0 ",HV,England,Yorkshire and the Humber,YO88PH,,466650.0,427050.0,2013,BIO-000501
Part of Drax Group,Stonebyres,Hydro,Large Hydro,No,Hydro,, 6.0 ,LV,Scotland,Scotland,ML119UP,,284977.4,644040.9,1927,HNF-000001
Part of Drax Group,Bonnington,Hydro,Large Hydro,No,Hydro,, 11.0 ,LV,Scotland,Scotland,ML119TB,,288851.3,641742.8,1927,HNF-000002
Part of Drax Group,Drumjohn,Hydro,Small Hydro,No,Hydro,, 1.0 ,LV,Scotland,Scotland,DG73TJ,,252514.4,597670.5,1984,HNF-000006
Part of Drax Group,Carsfad,Hydro,Large Hydro,No,Hydro,, 12.0 ,LV,Scotland,Scotland,DG73ST,,259672.5,584952.2,1936,HNF-000007
Part of Drax Group,Earlstoun,Hydro,Large Hydro,No,Hydro,, 14.0 ,LV,Scotland,Scotland,DG73SR,,261304.7,583126.6,1936,HNF-000008
Part of Drax Group,Kendoon,Hydro,Large Hydro,No,Hydro,, 24.0 ,LV,Scotland,Scotland,DG73UB,,261359.1,589083.4,1935,HNF-000009
Part of Drax Group,Glenlee,Hydro,Large Hydro,No,Hydro,, 24.0 ,LV,Scotland,Scotland,DG73SF,,261221.4,580243.5,1935,HNF-000010
Part of Drax Group,Tongland,Hydro,Large Hydro,No,Hydro,, 33.0 ,LV,Scotland,Scotland,DG64LT,,270138.1,554581.0,1935,HNF-000011
Part of Drax Group,Cruachan,Pumped Hydro,Pumped hydro,No,Pumped hydro,, 440.0 ,HV,Scotland,Scotland,PA331AN,,207006.0,716929.0,1965,HST-000102
Pennant Walters,Maesgwyn Solar,Solar,PV,No,Solar,, 2.5 ,LV,Wales,Wales,SA11 5TU,SN886070,288678.0,207067.0,2017,SOL-001213
Pennant Walters,Maesgwyn,Wind,Onshore,No,Wind,, 26.0 ,HV,Wales,Wales,,SASN86400890,285500.0,205500.0,2011,WON-000417
Pennant Walters,Pant y Wal,Wind,Onshore,No,Wind,, 52.5 ,HV,Wales,Wales,CF356ED,,295886.0,191521.0,2013,WON-000534
Pennant Walters,Mynydd Bwllfa,Wind,Onshore,No,Wind,, 22.5 ,HV,Wales,Wales,CF449NB,,295979.0,205172.0,2015,WON-000753
Pennant Walters,Maesgwyn Extension,Wind,Onshore,No,Wind,, 2.5 ,HV,Wales,Wales,,SN8710908818,286568.0,205930.0,2017,WON-001144
Pennant Walters,Pant y Wal Extension,Wind,Onshore,No,Wind,, 20.0 ,HV,Wales,Wales,CF356ED,,294649.0,188695.0,2017,WON-001174
RES Group,Parsonage (Hazel),Solar,PV,No,Solar,, 7.0 ,LV,England,South West,TA199EF,ST379155,336700.0,115500.0,2013,SOL-000614
RES Group,Derriton (Tamar Heights),Solar,PV,No,Solar,, 11.7 ,LV,England,South West,EX226JX,SS331027,233249.0,103010.0,2014,SOL-000671
RES Group,Parley,Solar,PV,No,Solar,, 24.2 ,LV,England,South West,BH236BG,SZ098992,409877.0,99146.0,2014,SOL-000672
RES Group,Wix Lodge (Stour Fields),Solar,PV,No,Solar,, 18.7 ,LV,England,East of England,CO112RP,TM152288,614962.0,228422.0,2014,SOL-000673
RES Group,Goonhilly Solar,Solar,PV,No,Solar,, 4.5 ,LV,England,South West,TR12 7BA,SW6971121226,169711.0,21226.0,2014,SOL-000681
RES Group,Egmere,Solar,PV,No,Solar,, 21.0 ,LV,England,East of England,NR226AY,TF904378,590428.0,338001.0,2014,SOL-000696
RES Group,Penare,Solar,PV,No,Solar,, 11.1 ,LV,England,South West,TR49DG,SW812496,181089.0,49385.0,2014,SOL-000699
RES Group,UK Solar (Lower Newton) LLP,Solar,PV,No,Solar,, 11.9 ,LV,England,West Midlands,,SJ988386,398731.0,338883.0,2014,SOL-000733
RES Group,Marvel (Stone Farm),Solar,PV,No,Solar,, 5.0 ,LV,England,South East,PO303BQ,SZ507862,451260.0,86014.0,2011,SOL-000766
RES Group,Four Burrows Solar (Kenwyn),Solar,PV,No,Solar,, 7.2 ,LV,England,South West,TR48JB,SW761480,176372.0,48050.0,2014,SOL-000772
RES Group,SPD 3 - Grange Farm,Solar,PV,No,Solar,, 9.5 ,LV,England,East Midlands,,TF231620,523131.0,362337.0,2015,SOL-000781
RES Group,Chalgrove Solar Limited,Solar,PV,No,Solar,, 21.3 ,LV,England,South East,,SU649967,465126.0,197272.0,2015,SOL-000787
RES Group,Pencoose,Solar,PV,No,Solar,, 8.1 ,LV,England,South West,,SW728379,173927.0,37998.0,2015,SOL-000799
RES Group,SPD 4  - Gelliwern,Solar,PV,No,Solar,, 6.2 ,LV,Wales,Wales,,SN626019,262382.0,202019.0,2015,SOL-000822
RES Group,UK Solar (Hartwell) LLP,Solar,PV,No,Solar,, 18.6 ,LV,England,East Midlands,,SP791490,478515.0,248927.0,2015,SOL-000845
RES Group,Hale Farm Solar Ltd,Solar,PV,No,Solar,, 12.2 ,LV,England,South West,,SU1946137939,419461.0,137939.0,2015,SOL-000855
RES Group,Newton Ferrers,Solar,PV,No,Solar,, 19.5 ,LV,England,South West,,SX359665,235294.0,67022.0,2015,SOL-000915
RES Group,Mendennick Solar,Solar,PV,No,Solar,, 2.6 ,LV,England,South West,SX408530,SX4155153320,241551.0,53320.0,2015,SOL-000929
RES Group,SPD 2 - Hall Farm,Solar,PV,No,Solar,, 14.9 ,LV,England,East of England,,TM195952,0.0,0.0,2015,SOL-000930
RES Group,East Langford Solar,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,,SS2931810657,229318.0,110657.0,2014,SOL-001541
RES Group,Manor Farm Solar,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,PL26 7TQ,SW982524,198260.0,52426.0,2011,SOL-001542
RES Group,Churchtown Farm Solar ,Solar,PV,No,Solar,, 5.0 ,LV,England,South West,,SW5982240754,159822.0,40754.0,2011,SOL-001543
RES Group,Dyffryn Brodyn Wind Farm (GB),Wind,Onshore,No,Wind,, 5.4 ,LV,Wales,Wales,SA340JE,SN220270,222100.0,226800.0,1994,WON-000148
RES Group,Four Burrows Wind Farm (GB),Wind,Onshore,No,Wind,, 4.5 ,LV,England,South West,TR48JB,SW770480,176000.0,48200.0,1995,WON-000154
RES Group,Lendrums Bridge Wind Farm (NI),Wind,Onshore,No,Wind,, 5.9 ,LV,Northern Ireland,Northern Ireland,BT750LL,NV456119,63672.0,512074.0,2000,WON-000208
RES Group,Lendrums Bridge Extension Wind Farm (NI),Wind,Onshore,No,Wind,, 7.3 ,LV,Northern Ireland,Northern Ireland,BT750LL,NV456119,54170.0,517391.0,1999,WON-000230
RES Group,Forss Wind Farm (GB),Wind,Onshore,No,Wind,, 2.0 ,LV,Scotland,Scotland,KW147U,ND020695,302000.0,969500.0,2003,WON-000244
RES Group,Altahullion Wind Farm (NI),Wind,Onshore,No,Wind,, 26.0 ,LV,Northern Ireland,Northern Ireland,BT474NS,IC627142,78039.0,574408.0,2003,WON-000245
RES Group,"Castle Pill Farm 1 - A, C",Wind,Onshore,No,Wind,, 3.1 ,LV,Wales,Wales,,SM9239807108,192398.0,207108.0,2004,WON-000262
RES Group,High Sharpley,Wind,Onshore,No,Wind,, 2.6 ,LV,England,North East,SR7 0NJ,NZ4264449702,442644.0,549702.0,2006,WON-000297
RES Group,Black Hill Wind Farm,Wind,Onshore,No,Wind,, 28.6 ,LV,Scotland,Scotland,,NT730555,373000.0,656300.0,2007,WON-000305
RES Group,Forss Extension Wind Farm (GB),Wind,Onshore,No,Wind,, 5.2 ,LV,Scotland,Scotland,KW147U,ND020695,302000.0,969500.0,2007,WON-000310
RES Group,Lough Hill Wind Farm (NI),Wind,Onshore,No,Wind,, 7.8 ,LV,Northern Ireland,Northern Ireland,BT817SL,NV326476,38467.0,541020.0,2007,WON-000311
RES Group,Altahullion Extension Wind Farm (NI),Wind,Onshore,No,Wind,, 11.7 ,LV,Northern Ireland,Northern Ireland,BT474NS,IC627142,78039.0,574408.0,2007,WON-000315
RES Group,Braich Ddu,Wind,Onshore,No,Wind,, 3.9 ,LV,Wales,Wales,LL23 7LE,SH6750001500,267500.0,301500.0,2007,WON-000319
RES Group,Goonhilly Downs Wind Farm,Wind,Onshore,No,Wind,, 12.0 ,LV,England,South West,TR12 7AZ,SW7100021200,171000.0,21200.0,2008,WON-000331
RES Group,Roskrow Barton,Wind,Onshore,No,Wind,, 1.7 ,LV,England,South West,TR10 9AW,SW7650035500,176500.0,35500.0,2008,WON-000344
RES Group,Ramsey,Wind,Onshore,No,Wind,, 1.8 ,LV,England,East of England,PE26 2SL,TL2880084900,528800.0,284900.0,2008,WON-000345
RES Group,Glens of Foudland,Wind,Onshore,No,Wind,, 26.0 ,LV,Scotland,Scotland,AB54 6AS,NJ6149637303,361496.0,837303.0,2009,WON-000358
RES Group,Loscar,Wind,Onshore,No,Wind,, 4.5 ,LV,England,Yorkshire and the Humber,S26 7XY,SK5100080000,451000.0,380000.0,2010,WON-000397
RES Group,High Haswell Wind Farm,Wind,Onshore,No,Wind,, 4.0 ,LV,England,North East,DH6 1PZ,NZ3667543772,436675.0,543772.0,2011,WON-000409
RES Group,Ferndale Wind Farm,Wind,Onshore,No,Wind,, 6.4 ,LV,Wales,Wales,CF43 3RG,SS9970095700,299700.0,195700.0,2011,WON-000411
RES Group,Sancton Hill Wind Farm,Wind,Onshore,No,Wind,, 10.0 ,LV,England,Yorkshire and the Humber,YO43 4TG,SE9155439660,491554.0,439660.0,2011,WON-000423
RES Group,South Sharpley Wind Farm,Wind,Onshore,No,Wind,, 6.0 ,LV,England,North East,SR7 0NJ,NZ3849049675,438490.0,549675.0,2011,WON-000426
RES Group,Hill of Towie Wind Farm (GB),Wind,Onshore,No,Wind,, 48.3 ,HV,Scotland,Scotland,AB556YU,NJ366468,320000.0,860000.0,2012,WON-000464
RES Group,Kelburn Wind Farm (GB),Wind,Onshore,No,Wind,, 28.0 ,LV,Scotland,Scotland,KA245LE,NS246544,224000.0,655000.0,2012,WON-000465
RES Group,Auquhirie Land ,Wind,Onshore,No,Wind,, 6.9 ,LV,Scotland,Scotland,AB393XB,NO831830,328500.0,785500.0,2013,WON-000515
RES Group,Bilsthorpe,Wind,Onshore,No,Wind,, 10.3 ,LV,England,East Midlands,NG22 8ST,SK6600062000,466000.0,362000.0,2013,WON-000520
RES Group,Grange Wind Farm (GB),Wind,Onshore,No,Wind,, 14.0 ,LV,England,East Midlands,PE135RB,TF459192,545055.0,318754.0,2013,WON-000521
RES Group,Burnthouse Windfarm,Wind,Onshore,No,Wind,, 6.0 ,LV,England,East of England,PE7 2DQ,TL3345895082,533458.0,295082.0,2013,WON-000524
RES Group,Hall Farm Wind Farm,Wind,Onshore,No,Wind,, 24.6 ,LV,England,Yorkshire and the Humber,HU17 9SG,TA0786543185,507865.0,443185.0,2013,WON-000529
RES Group,Orchard End Windfarm,Wind,Onshore,No,Wind,, 4.0 ,LV,England,North West,PR3 6BA,SD4321645233,343216.0,445233.0,2013,WON-000533
RES Group,Roos Wind Farm (GB),Wind,Onshore,No,Wind,, 17.1 ,LV,England,Yorkshire and the Humber,HU120LA,TA275294,527376.0,430105.0,2013,WON-000535
RES Group,Meikle Carewe Wind Farm (GB),Wind,Onshore,No,Wind,, 10.2 ,LV,Scotland,Scotland,AB393QH,NO835918,383200.0,792000.0,2013,WON-000545
RES Group,Tallentire Wind Farm (GB),Wind,Onshore,No,Wind,, 12.0 ,LV,England,North West,CA130QA,NY131363,312500.0,535500.0,2013,WON-000546
RES Group,Earlseat Wind Farm (GB),Wind,Onshore,No,Wind,, 16.0 ,LV,Scotland,Scotland,,NT311973,332961.0,698416.0,2014,WON-000561
RES Group,Ramsey 2 Wind Farm,Wind,Onshore,No,Wind,, 8.0 ,LV,England,East of England,PE26 1GH,TL2781486445,527814.0,286445.0,2013,WON-000562
RES Group,Carscreugh,Wind,Onshore,No,Wind,, 15.3 ,LV,Scotland,Scotland,DG8 0NU,NX2500055000,225000.0,555000.0,2014,WON-000641
RES Group,Wear Point Wind Farm,Wind,Onshore,No,Wind,, 8.2 ,LV,Wales,Wales,SA73 1DR,SM9304104629,193041.0,204629.0,2014,WON-000647
RES Group,Burton Wold,Wind,Onshore,No,Wind,, 14.4 ,LV,England,East Midlands,NN15 5PJ,SP9190274577,491902.0,274577.0,2014,WON-000651
RES Group,High Down,Wind,Onshore,No,Wind,, 0.5 ,LV,England,South West,PL14 5RH,SX3077069217,230770.0,69217.0,2014,WON-000658
RES Group,High Pow,Wind,Onshore,No,Wind,, 3.9 ,LV,England,North West,CA7 1DF,NY2355044400,323550.0,544400.0,2015,WON-000746
RES Group,Whittlesey,Wind,Onshore,No,Wind,, 1.8 ,LV,England,East of England,PE7 2PA,TL2402797139,524027.0,297139.0,2015,WON-000747
RES Group,Woolley Hill (GB),Wind,Onshore,No,Wind,, 10.0 ,LV,England,East of England,PE280UA,TL161729,515374.0,272655.0,2015,WON-000748
RES Group,Jacks Lane (GB),Wind,Onshore,No,Wind,, 15.0 ,LV,England,East of England,PE318PZ,TF818350,580388.0,335874.0,2015,WON-000750
RES Group,St Breock,Wind,Onshore,No,Wind,, 10.0 ,LV,England,South West,PL30 5PN,SW9859268218,198592.0,68218.0,2015,WON-000752
RES Group,Dungavel,Wind,Onshore,No,Wind,, 26.0 ,LV,Scotland,Scotland,ML10 6SW,NS6795436995,267954.0,636995.0,2015,WON-000756
RES Group,Denzell Downs Windfarm,Wind,Onshore,No,Wind,, 10.0 ,LV,England,South West, TR9 6DR,SW8992367094,189923.0,67094.0,2015,WON-000759
RES Group,New Albion,Wind,Onshore,No,Wind,, 14.4 ,LV,England,East Midlands,NN14 1QP,SP8367983792,483679.0,283792.0,2015,WON-000762
RES Group,Barlborough,Wind,Onshore,No,Wind,, 0.9 ,LV,England,East Midlands,S43 4TB,SK4897576975,448975.0,376975.0,2015,WON-000763
RES Group,Grange Wind Farm,Wind,Onshore,No,Wind,, 12.3 ,LV,England,Yorkshire and the Humber,DN158RY,SE866157,486042.0,416496.0,2016,WON-000945
RES Group,Wryde Croft Wind Farm (GB),Wind,Onshore,No,Wind,, 26.0 ,LV,England,East of England,PE60TP,TF290040,532606.0,307038.0,2016,WON-000957
RES Group,Glenchamber Wind Farm (GB),Wind,Onshore,No,Wind,, 25.3 ,LV,Scotland,Scotland,DG80PB,NX223642,224474.0,564039.0,2016,WON-000958
RES Group,Batsworthy Cross,Wind,Onshore,No,Wind,, 10.0 ,LV,England,South West,EX36 4RZ,SS8292821610,282928.0,121610.0,2016,WON-000961
RES Group,Den Brook Wind Farm (GB),Wind,Onshore,No,Wind,, 18.0 ,LV,England,South West,EX202BJ,SS686001,268496.0,101120.0,2016,WON-000972
RES Group,French Farm Wind Farm,Wind,Onshore,No,Wind,, 4.0 ,LV,England,East of England,PE6 0PQ,TF2830009000,528300.0,309000.0,2016,WON-000975
RES Group,Brackagh Quarry,Wind,Onshore,No,Wind,, 5.0 ,LV,Northern Ireland,Northern Ireland,BT45 7JN,NV9761756429,97617.0,556429.0,2016,WON-000981
RES Group,Rodbaston ,Wind,Onshore,No,Wind,, 4.0 ,LV,England,West Midlands,ST19 5PH,SJ921116,392176.0,311645.0,2016,WON-000983
RES Group,Mynydd Portref,Wind,Onshore,No,Wind,, 12.0 ,LV,Wales,Wales,CF35 6NR,SS9889785178,298897.0,185178.0,2017,WON-001143
RES Group,Turncole Wind Farm (GB),Wind,Onshore,No,Wind,, 17.5 ,LV,England,East of England,CM08NE,TQ988976,598484.0,196719.0,2016,WON-001145
RES Group,Cour Wind Farm,Wind,Onshore,No,Wind,, 20.5 ,HV,Scotland,Scotland,PA286QL,NR793486,181005.0,648528.0,2017,WON-001153
RES Group,Mynydd Brombil,Wind,Onshore,No,Wind,, 8.0 ,LV,Wales,Wales,SA13 2YN,SS7914188569,279141.0,188569.0,2017,WON-001159
RES Group,Freasdail (GB),Wind,Onshore,No,Wind,, 22.5 ,HV,Scotland,Scotland,PA296XR,NR830585,180721.0,660754.0,2017,WON-001161
RES Group,Minnygap (GB),Wind,Onshore,No,Wind,, 25.0 ,HV,Scotland,Scotland,DG109PX,NY027964,307313.0,597397.0,2017,WON-001162
RES Group,Garreg Llwyd (GB),Wind,Onshore,No,Wind,, 30.4 ,LV,Wales,Wales,LD16YS,SO136798,294491.0,272407.0,2017,WON-001167
RES Group,Llynfi Afan Renewable Energy Limited,Wind,Onshore,No,Wind,, 24.0 ,LV,Wales,Wales,SA13 3YE,SS8925296198,289252.0,196198.0,2017,WON-001171
RES Group,Tormywheel,Wind,Onshore,No,Wind,, 30.8 ,LV,Scotland,Scotland,,NS9490555232,294905.0,655232.0,2017,WON-001172
RES Group,Pen Bryn Oer Wind Farm,Wind,Onshore,No,Wind,, 6.0 ,LV,Wales,Wales,NP22 5QR,SO1206509235,312065.0,209235.0,2017,WON-001177
RES Group,Beinneun Wind Farm,Wind,Onshore,No,Wind,, 108.8 ,HV,Scotland,Scotland,IV63 7YJ,NH233109,220442.0,804419.0,2017,WON-001178
RES Group,Neilston (GB),Wind,Onshore,No,Wind,, 10.0 ,LV,Scotland,Scotland,G784BZ,NS454538,245292.0,653952.0,2013,WON-001262
RES Group,Hallburn Farm Wind Farm,Wind,Onshore,No,Wind,, 13.2 ,LV,England,North West,CA6 5TZ,NY415687,341545.0,568771.0,2018,WON-001266
RES Group,Little Raith (GB),Wind,Onshore,No,Wind,, 24.8 ,LV,Scotland,Scotland,KY50AX,NT210919,322245.0,692552.0,2012,WON-001284
RES Group,Burton Wold South (GB),Wind,Onshore,No,Wind,, 8.3 ,LV,England,East Midlands,NN15 5PH,SP9160273681,491602.0,273681.0,2017,WON-001294
RES Group,Muirhall South (GB),Wind,Onshore,No,Wind,, 8.3 ,LV,Scotland,Scotland,ML11 8LL,NS993528,301624.0,651749.0,2016,WON-001295
RES Group,Solwaybank,Wind,Onshore,No,Wind,, 30.4 ,HV,Scotland,Scotland,DG113HG,NY2514082461,325140.0,582461.0,2020,WON-001296
